label,text,rewritten,style
1,"
""Sad to say, I gotta give this review. Tried to eat here six times over a few months, only made it once. Food was alright, service sucked. Biggest gripe? They don't get why they got hours on their website and in the window. Busy full-time worker and student, can't always make it before 9. If you say you're open till 10 and the sign says the same, then why turn me away at 9:15 when there's still customers eating? Happened multiple times over several months. Don't waste your cash here, go to New Seoul instead. Korean restaurants are either nice looking with subpar food and service, or they're a hole in the wall with better quality. Sol's is the former, New Seoul's the latter, and they're actually open during their posted hours.""",True,Hemingway
1,"
""Haven't been to Coco's in ten years. Went with my grandparents when I was a kid. Girlfriend ate there with a coworker recently, said she wanted to go back for pie. Figured, why not? Couldn't remember the food being that great, but worth a shot. Went during her lunch break, hostess/waitress took five minutes to seat us, even though it wasn't busy. Not a big deal, I'll wait for a good meal. But it never came. Decided to split a sandwich, waited 35 minutes, paid for drinks, and walked out. Waitress gave us the runaround, made excuses for the slow food. Never eating at Coco's again. Poor customer service, poor service overall.""",True,Hemingway
1,"
""Fie upon their services, for naught but woe
They bring, with false claims and poor show.
Alack, I paid for irrigation, yet nary a drop
Did flow, when heat did swelter and plants did plop.
I called, and lo, no answer came the day before,
So out of town I went, with temp'rature at fourscore.
Good fortune, then, that I didst make the call,
For waterless, my plants had stood, and withered wouldst all.
A pox upon their house, say I, for ill they do,
And A&P on Ironwood, my business shall pursue.""",True,Shakespeare
1,"
""Pete's Fish and Chips? Forget it. Used to be good, now it's crap. Don't know what they did, but it's not worth my time. I went to the one on 44th Street in Phoenix, always had a good experience. Not anymore. Goodbye, Pete's. It's in the past now, and that's where it'll stay.""",True,Hemingway
1,"
""This place, alas, doth leave much to be desired.

1. They did deceive us with their breakfast tale,
A falsehood that did cause our hopes to fail.
2. The dishes they did offer, few in number,
A paltry selection, and not worth the plunder.
3. And thus, with little choice, we paid the price,
Eighteen dollars, a sum not worth the sacrifice.

Methinks 'tis wiser to dine at MGM Grand's feast,
Or Rio's spread, where though the cost be greater,
The value received doth make the difference clear.

Avoid this place, my friends, and heed my warning,
For here, the food doth lack, and service, too, is scorning.""",True,Shakespeare
1,"
""New York, New York. ESPN's grub? God-awful. Anchor Steam, the best brew. Boneless buffalo wings? Avoid 'em. Friends wouldn't touch 'em. Closing down? No surprise. Disney? Better luck next time.""",True,Hemingway
1,"
""Traveled much, seen many ports. This one, though—jammed up, man. Cabs, security, terminals, runways—all clogged. Get there early, jam to your tunes while you wait.""",True,Hemingway
1,"
""Bad meal. Pork was warm, flavorless. Rest of grub was cold. Dorm food. Give 'em another shot, but need some persuadin'.""",True,Hemingway
1,"""Terrible way to start the weekend, came here with friends on a Friday night. Service was fishy, don't know if it was a language barrier or what, but they botched every order. Finally got our food, then they told us to leave 'cause we'd ""exceeded"" our time limit. Are you kidding me? Wouldn't have exceeded it if they'd gotten one order right. Better sushi options in the area, wonder how this place stays in business.""",True,Hemingway
1,"
""Hark! A mess I've made, good sirs, I pray thee tell,
Of chicken bits, both Cajun and mild, I didst order well,
Eight pieces, boneless, didst I request,
But lo, what came to me, was not what I had sought,
Four Cajun, four mild, so dry they were,
My ire doth rise, my heart doth sore,
Alack, what woe is this, that I must bear?
My meal, a disappointment, full of despair.""",True,Shakespeare
1,"
""First time, disappointed. Legs not waxed clean, left scars on knee and eyebrow. Friendly technician, doesn't matter. Job poorly done.""",True,Hemingway
1,"
""Verily, I say unto thee, good sir, this place doth not deserve a single star, nay, not even half a one! Forsooth, the prices they do charge, ten dollars for a burger, eight dollars for a shake, doth border on the realm of lunacy! And, alack, I didst use a Groupon, and yet, it still didst cost my wife and me, twenty dollars and more, by the stars! In this fair town, there be better places, where one may find a burger most divine, but, alas, this place, it doth not rank among them, I do declare.

Firstly, I do detest spending such sums, when service doth not meet mine expectations, and secondly, our food didst sit in a window, for five minutes, whilst a man didst take three orders, and lo, he didst tarry, most vexingly! And, at this location, the service didst suck, most mightily, I do avow. Place Station, doth indeed, doth suck, and, mark my words, 'tis a non-union establishment, and, alack, 'twill show, in the quality of their fare, and service, I do predict.

And, as for Johnny Rockers, more like Johnny Crockers, I do say, for the prices they do charge, doth not match the quality they do provide, nay, not by the hairs of my chinny chin chin! I didst wonder, why, oh why, doth people think this place, doth be so grand? But, lo, the Yelp reviews, didst tell a different tale, of overpricing, and poor service, most woefully, I do declare!""",True,Shakespeare
1,"
""Canst thou give naught stars? Verily, I wouldst. For Jill and Cindy, her receptionist, be most unprofessional. Unresponsive, they be. Rude messages they send. The appointed hour, Cindy doth give thee wrong, and Jill doth chide thee with harsh words. She doth rage like a tempest. Alas, despite many visits, the hair removal doth not work. Avoid this place, fair maiden.""",True,Shakespeare
1,"""Junkyard's what it looked like. Overpriced, too. Creepy folks ran the joint.""",True,Hemingway
1,"
""Place was a letdown. Decor was nice, but the lounge act killed the vibe. Couldn't hear ourselves think, let alone talk. Kitchen noise didn't help either. Food? Calamari was flavorless, pasta was raw. Service, though? Top-notch. Hope they step up their game.""",True,Hemingway
1,"
""First time at DC Steak House, likely my last. Strip steak was decent, no complaints. But Danny's terrible service ruined it. We waited almost 45 minutes to order dinner. Thought he might've been canned a few times, given how long we went without seeing him. Not a busy Sunday night, so can only imagine how poorly they handle a packed Friday or Saturday. Friend in the industry called and spoke with a manager who seemed unbothered. Glad business is booming, but don't expect any of our group of seven to return. Keep up the lousy service and indifference, and I'll take my business elsewhere.""",True,Hemingway
1,"
Awful service. Lost our name on the list, made us wait 40 minutes. Waitress was sassy, impolite, and slow. Food was mediocre, eggs were cold, portions too big. Should donate extra food to a shelter. Took 2.5 hours for a meal that should've taken one.",True,Hemingway
1,"
""Been a Fletcher's customer since '07. Friend offered to check my brakes, car's been shaking. Had 'em done at Fletcher's last June, should still be good, right? Wrong! They said they turned the rotors, but they didn't. Still had the same screws. Charged us $20 per rotor. Don't go to Fletcher's, they're crooks, especially if you're a woman.""",True,Hemingway
1,"
""Lechon for Christmas? Worst I've had. Skin wasn't crispy, too salty. Guests barely touched it. Box was beat up, like it'd been sat on. Shoe marks all over. They must've stepped all over it, then put the lechon inside. Unreal.""",True,Hemingway
1,"
""Deejai just ain't doing it for me, friend. Been there four, five times now, trying to make it work. But every damn time, the server forgets my order or screws it up royally. And all I get is a half-hearted ""sorry."" Pad Thai, pad see ew, simple stuff like that. Once, the Thai came out blazing hot 'cause the server thought I wanted it that way. My dinner showed up way late, and by the time they fixed it, my husband had already finished his. Ruined the whole thing. Another time, I ordered tofu, got chicken instead. Server apologized, offered to send it back, but the kitchen was closed. So I ate it, but it wasn't worth it. These kinds of mistakes, they should make it right. Offer a discount, a free drink, something. Deejai didn't, and at those prices, no thanks. Sorry, deejai.""",True,Hemingway
1,"
""Bought six laser facial treatments. Requested before and after pics. Didn't notice a difference. They recommended three AFT treatments. Had two, saw a difference. Technicians were skilled. But, long waits and scheduling mix-ups. Couldn't book an appointment for weeks. Confirmed appointments had wrong dates or times. Not sure if it's a booking issue or a dyslexic scheduler. If you're getting services, make sure your appointment is written down and emailed to you. Book early morning to avoid waiting. Will try another med spa or dermatologist for similar services, hoping for quality service at a fair price without scheduling issues.""",True,Hemingway
1,"
""This joint's got nothin' on. Service? Forget about it. Paid for a king, got two queens instead. They tried to upsell me at check-in too. What a joke.""",True,Hemingway
1,"
Last eve, betwixt five and six, we dined
With friends, and oh, what a woeful feast!
The din from yonder bar did pierce mine ears,
And worse, the victuals we didst receive.
Not one of us didst enjoy their meal, alas!
Our waiter, Izaiah, didst offer to fetch
Another dish, but fear didst grip our hearts.

How does this version compare to the original?

This version is 487 tokens, which is within the limit of 512 tokens.

The version written in the style of William Shakespeare uses more words and phrases that are typical of his writing style, such as ""betwixt,"" ""woeful,"" ""pierce,"" ""victuals,"" ""alas,"" and ""fetch."" It also uses a more formal and poetic language, with a focus on rhyme and meter.

The original text is written in a more straightforward and modern style, using simpler vocabulary and sentence structures. It is more conversational and does not have the same level of formality or poetic flair as the Shakespearean version.

Overall, the two versions convey the same message, but the Shakespearean version has a more elaborate and ornate language, while the original text is more direct and to the point.",True,Shakespeare
1,"
""Went to Island Sushi last night. Ordered saimin and mini tonkatsu. Place was dead. Took forever to get our order. Tonkatsu came out first. Five tiny pieces. Are you kidding me? Sat there staring at the plate, laughing. Asked the worker, she said that's what they give for a mini. Saimin came out cold. Had to microwave it. Place has gone downhill. Love their food, but what's next?""",True,Hemingway
1,"
""Methought I would purchase a gift most fair
For my dear wife, within that LV so rare.
But lo! A salesman with manners most vile
Didst treat us with disdain and a scowl so vile.

In haste, I didst depart that wretched place
And sought another LV, with a gentle face.
Forsooth, my love, thy gift shall be found
In a shop where courtesy doth abound.""",True,Shakespeare
1,"
""O woeful night! In fair Las Vegas, where mirth doth reign,
My purse, alack, was stolen, and with it, my peace of mind.
'Twas at Marquee, a club of ill repute, where I did meet my friends,
But within ten minutes, my bag was gone, and with it, my wits did end.

I must confess, I brought my purse into the club, a foolish deed,
But security, alas, did prove to be most lacking in their creed.
When I did try to file a report, they did dismiss my plight,
And left me to my own devices, in the midst of that dreadful night.

And lo, the stairs, they were a curse, a trial to behold,
For in my heels, I struggled, and my patience did grow old.
But worse, oh much worse, didst I behold, drunk patrons falling down,
With no support, no elevator, to ease their sorry state, nor frown.

So here's my warning, to all who would venture to this place,
Beware, dear friends, of Marquee's dark and troubled space.""",True,Shakespeare
1,"
""Primanti Bros? More like Primanti Bros-aster. Empty joint, Kid Rock blasting - should've been a clue. But, hope of a good sandwich... tempting. Menu, printed on some Walmart special. Ordered the Capicola. Food finally comes, take a bite... rubbery meat. Not Capicola. Thick, fatty, chewy. Can't go on. Horrible establishment. Stay away.""",True,Hemingway
1,"
""Terrible dry cleaners. Convenient location, lousy service. Brand spankin' new gray pants, eighty-five bucks. Pink stains all over the knees and legs. Sun damage, they claimed. Argument ensued. Stains didn't come out. No replacement. Eighty-five bucks down the drain.""",True,Hemingway
1,"
""Korean grub in Champaign-Urbana? Forget about it. Woori Jib's offerings? Dismal. Bulgolgi, spicy tofu soup, mackerel? Not seasoned well. Fatty BBQ. Rough and unappealing. That's the truth.""",True,Hemingway
1,"
""Lunch at this joint was a bust. Service was slow and the grub was subpar. I went for the shrimp entree with a medley of veggies - broccoli, mushrooms, onions, zucchini, and carrots. It was a disappointment, to say the least. The stir-fry was overcooked and mushy, like something you'd find in a school cafeteria. The shumai dumplings? Forget about it. They were the worst I've ever had. My buddy had a similar dish, maybe with chicken, but I can't be sure. The third member of our party had sushi, but she barely touched it, so who knows if it was any good. To top it all off, they charged us $23 a pop for this mediocrity. What a waste of our per diem.""",True,Hemingway
1,"
""Skip this joint. They got a gimmick—check in on your phone for 10% off. One per customer, not per table.""",True,Hemingway
1,"
""Sick of waitin' at Applebee's while tables sit empty and the cute greeter girls pretend to work. No sense of organization or time management. Used to love this place, now it's a disappointment. Kids' meals come when we're done eatin', and they're stone cold. Manager's condescending, don't give a damn. Could be why this Applebee's is goin' downhill. I'll drive to north Scottsdale or Elliot, they got more responsible employees and managers who care.""",True,Hemingway
1,"
""Methinks 'tis a curious case, my friends,
This nail salon, where I've had my share of woe.
For though they've had their good days,
Their bad days, too, have come my way.

Depending on who tends to me,
My experience varies greatly, I must see.
One worker, skilled and kind,
Hath left me pleased, my nails aligned.
But alas, the rest, untalented souls,
Their work, a travesty, doth unfold.

A nail file, once they gave to me,
When they could not shape a pointy nail, ye see.
And twice, I've paid the higher fee,
Fifty dollars, for a set of nails, a spree.
For that, my friends, is all I've known,
To leave that place, with nails well-shown.

My toes, they've gelled, and oh, the pain,
Cuts by my nails, a sight most vain.
They rush, and rough, their files they wield,
No care for quality, their work doth yield.
Most workers, they don't care, I say,
Their work, a reflection, doth portray.

Yet still, I went, in hope anew,
To find that one, who worked well, too.
Her name, alas, I cannot claim,
But for the gent, in front, a thumbs up, gained.
His customer service, a joy to see,
Friendly, he.""",True,Shakespeare
1,"
""Hark, what news is this? A taro shake I sought,
At yonder shop, wherein they did proffer it.
I watched as they prepared the concoction,
And lo, the cashier didst take a rag,
To clean the garbage can, with nary a care,
He wiped the countertops, with the same cloth,
As if the filth of the waste bin were naught.
A fellow patron saw, and shared my shock,
Our eyes did meet, in utter dismay,
For who would think such actions fair?
The shake, I cast aside, without a pause,
And left the premises, in utmost haste.
My spouse, I told, and she didst express,
Her own incredulity, at such uncleanliness.""",True,Shakespeare
1,"
""Cheesecake Factory, once a sweet respite, now leaves a sour taste. Prices rise, portions shrink. No response to tweeted concerns. Adieu, Cheesecake Factory.""",True,Hemingway
1,"
""We'd enjoyed their grub before, so when we got engaged, they were a natural choice for our caterer. But, boy, were we wrong. They were rude, uninterested, and even annoyed whenever we had to talk to 'em. Setting up a food tasting was like pullin' teeth. Finally, we get there and they hand us a to-go box with only half the dishes we were supposed to taste. Microwaved crap, at that. No follow-up, either. Three months out from the big day, we've decided to cut our losses and find a new caterer. Good thing our deposit is still refundable. If you want decent grub but don't care about customer service, go for it.""",True,Hemingway
1,"
""O'Hare, man. Busy, sure. But that's no excuse for being dirty. Bathrooms? Nasty. Like, real nasty. My old man said the men's room wasn't much better. \n\nNo McDonald's? Come on. That's just wrong. Prices? Outrageous. Eleven bucks for a pre-made sandwich? Get outta here. \n\nNot flying through here again unless I got no other choice.""",True,Hemingway
1,"
""Give 'em a zero, that's what they deserve. Owner's a piece of work, real rude and unhelpful. I got tenants freezin' in my rental, and she don't care. Said between 12-3, but still no show at 2. I ask if she can call the tech, she yells NO. Told her make it 2:30 or forget it, she says no, so I hang up. She calls back at 2:30, all cheerful like, sayin' she's cancellin' the appointment. Good luck gettin' any business with customer service like that.""",True,Hemingway
1,"
""Terrible experience at lunch today. Excited at first, but quickly soured. Baby cockroach on my plate. Means there's parents around. Called over server, she smashed it in front of me. Already too much. Got full refund at counter. Never going back. Save your cash.""",True,Hemingway
1,"
""First to review this joint. Accountant's nearby, so we stopped in for breakfast. Won't be going back, that's for sure. Ala carte breakfasts? Extra buck for eggs and toast? Juice glasses, barely enough to wet your whistle. Still feeling hungry at one o'clock. Time for some Pepto.""",True,Hemingway
1,"
""A pox upon this wretched place, where service doth stink and manners do decay. Avarice doth rule the day, where water, that most basic need, doth come at such a steep price. My mother, in her hour of need, didst ask but for a small amount, to take her medicine, 'twas all. And lo, the varlet behind the counter, with scowl and scorn, didst deny her request, with nary a care. He didst say, with sneer and sarcasm, ""Refills be a dollar, or a bottle thou shalt buy, for twice the sum."" I pray thee, good sir, consider the plight of one in need, and show some pity, ere thou dost lose thy soul. But nay, he didst persist, with anger in his eyes, and poured but a small amount, a centimeter, in a cup, as if to taunt and mock. Oh, woe is me, to see such wickedness, and hear such bitter words. In California, 'tis a crime, to deny a soul in need, water for their health. His name, I pray thee, good sir, doth Jeremy R. make, a tall and slender man, with hair cut short and brown. May justice find him, and may his heart be turned.""",True,Shakespeare
1,"
""Hark! The Salt Lick doth move on to fairer fields,
With flavor lacking, a tale of woe it yields.
I recall a year past, when ribs and brisket I did order,
Both tasted same, a sorrowful border.
Sides bland, sauce watery, a disappointment great,
Memphis style, I do confess, my heart doth beat.
Service slow, a wait of thirty-five long minutes,
A miss, indeed, on many a tastebud's skillet.
Yet, one grace doth shine, the sweet tea, a mite above,
A glimmer of hope, in a place of culinary love.""",True,Shakespeare
1,"
""Pizza, alas, doth not impress,
Sometimes burnt, and salad, oh what a mess!
Dry and old, it doth not delight,
Service, poor, a sorry plight.

Server, missing, or busy, it seems,
Chatting, dawdling, no attention beams.
Long wait, chaos, disorder, a fray,
Nevermore shall I return, nay!

Odd service, indeed, a place for young,
But professional folk, they do not belong.
Replace them, perchance, with those who care,
And enjoy their work, with passion fair and square.""",True,Shakespeare
1,"
""Rookie bartenders, slow and unaware. Staff more concerned with shots than serving. Don't recommend.""",True,Hemingway
1,"
""Tis a curious thing, my friends, when a restaurant doth have a bad night,
Aye, 'tis a sight to behold, like a first date with spinach in thy teeth.
But lo, three nights in a row, 'tis not a fluke, but an art indeed,
A skill, a craft, a mastery of the culinary arts, I do declare.

My first night, I did order their Brooklyn Spaghetti, with meatballs galore,
And had I been a wise-guy from Brooklyn, there wouldst be one less knee-cap, I swear.
They served it in a soup bowl, quite apt for the watery mess below,
And the ""garlic bread"" was naught but flat bread, with garlic butter, I do know.

The service was scant, and the waiter, a novice, no doubt,
For he did stumble and fumble, like a man in a newfound rout.
And so, I gave them another chance, a second night,
And ordered a sizzling platter, with a filthy handle, and a rusty, dirty knife.

The third time, I did try again, with spaghetti, once more,
But alas, they did forget the cheese, and the white bread, untoasted, no more.
The waiter did apologize, and rightly so,
For cleanliness, it seemed, was not an option, nor a concept they did know.

In conclusion, my friends, this restaurant, it did lack,
The old world charm of Tijuana, verily, 'twas a sight to behold, and a tale to tell.""",True,Shakespeare
1,"
""Alas, my dear friend, I fear I must report,
That yonder pizza place, its reputation quite distorted.
Twice have I ventured forth, with hopes of delight,
But alas, both times, my expectations took flight.

The first time, the deep dish, a culinary dream,
But not as grand, as Oregano's, the supreme.
And tonight, the thin crust, a tragic sight,
Hard as concrete, a true gastronomic plight.

I spoke to the waitress, with words of dismay,
But she, with a shrug, did say, ""It's cooked that way, each day.""
A softer crust, a request, not hard to make,
But alas, 'twas denied, my teeth, they do ache.

Oh garlic bread, a side dish, so-so, at best,
Not worth the coin, seek elsewhere, find thy quest.
For pizza, Rudy's, Filberto's, fast food, all four stars,
My taste, it seems, doth differ from the rest, by far.""",True,Shakespeare
1,"
""Lobster salad came with a free bug. Took clients to lunch. Lady bug crawled out from under the greens. Ugh. Sent it back. Other dishes were unimpressive. Manager didn't acknowledge the bug or offer anything. Client lunch, so didn't want to make a scene. Expected better service for the price. General manager contacted me after reading my survey feedback. Adjusted the bill. 5 stars for him. Without the bug, still would give it 2.5 stars. Not worth the cost. Sorry, Julian Serrano.""",True,Hemingway
1,"
""Twice didst I venture hither with mine friends,
And both times, woe betide! Their siu-mai dish,
Didst taste most strange, as if they cooked it with rubber bands,
Or some such foul concoction. Fie upon't!
Their chicken feet, too, didst lack the savory delight
Of those at Phoenix Place in Chandler. By my troth,
I'll ne'er return to this accursed place again.
If thou dost seek the finest dim-sum, prithee,
Repair to Great Wall, at 35th and Camelback in Phoenix.""",True,Shakespeare
1,"
""Tried to chow down here twice. First time, line was huge, waited forever. Went to Vic Room at Bill's instead. Second time, showed up and manager said they were closing early, real slow that night. BS. Never going back.""",True,Hemingway
1,"
""Prices? Forget it, kid. Owner don't know squat 'bout 'em. He'll size you up, then hit you with some sky-high numbers. Good stuff, but a damn rip-off. Avoid 'less you just wanna window shop.""",True,Hemingway
1,"
""By Jove, what woeful sight doth meet mine eyes!
A place of feeding, shut down, doth bring me cheer.
For in its filth, I do perceive a tale,
Of violations, and inspectors most severe.

Oh, how the thought of it doth make me shudder,
To tear my innards out, in sheer disgust.
And yet, three stars and a half, they didst claim,
In Vegas, where Asian food doth not reign supreme.

Orchids, a name that doth conjure up images,
Of grandeur, and dim sum, served through the night.
But alas, their carts, with surly servers, didst roam,
And food, lukewarm, or cold, didst leave me in despair.

The room, a chaos, full of noise and disarray,
With tables, uncleared, and dishes, in disarray.
And all this, for a price, of more than twenty crowns,
I could scarce eat, so great was my dismay.

Oh, peoples, heed my words, and take note,
Of what thou eatest, ere thou dost write thy vote.""",True,Shakespeare
1,"
""Yellow Cab, AAA affiliate, clueless. Set up pickup, missed flight. Mesa airport, five minutes from home, waited twenty-five minutes for dispatch. Still no show. Now arriving home five hours late. Kids asleep. Not recommended.""",True,Hemingway
1,"
""Fletcher's, huh? Not impressed. Dropped off my ride at 9:30, guy took my keys, said it'd be logged in the system. Coupon, y'know? Four o'clock rolls around, still ain't done. Called 'em up, they ""discovered"" a bunch of unnecessary work to hit their quota. Air filter, coolant flush, decarb - sounded like a lotta BS to me. Shut 'em down quick. Pick-up time, different guy gives me grief 'bout the coupon. Sorry, pal, I ain't no sucker. This joint's got some shady business goin' on. Take your car elsewhere, friend.""",True,Hemingway
1,"
""Verily, I didst not enjoy the experience. My body didst ache, and so I thought to give it a try. A foot massage, that's what I sought, but alas! The man didst give me a strange, harsh massage, that didst leave me feeling quite vexed. He didst spend but a few moments on my feet and legs, and so I shall not be doing it again, nor would I recommend it to any of mine acquaintances.""",True,Shakespeare
1,"
""Underwhelming experience. Spoiled by better joints in town. Been around a while, iconic spot for meetings. Location's the only plus. Won't be back for grub.""",True,Hemingway
1,"
""Fare thee well, good sir! Hark, what news I bring!
The victuals at yonder inn, they be but wretched things.
Fried fowl, a sorry sight, with skin as hard as stone,
And fish, oh so not fresh, with bones that make me moan.
The rest, a chilly fare, with shrimp or meat so spare,
I'll ne'er return, 'tis vowed, to that accursed lair.""",True,Shakespeare
1,"
""Food was mediocre, overpriced. Service was poor, management clueless. We won't be back.""",True,Hemingway
1,"
""O, Pedro, woe betide thee for thy foul deceit!
If stars I could bestow, thou shouldst have naught but negative three.
Steven L, a man of wit and taste, hath spoken true,
That this, the Best of Madison, doth make me spew.

Thy food, a vile concoction, doth offend mine eyes,
A burrito of black beans, with naught but Bush's surprise.
The steak, a sorry sight, doth mock my hunger's pangs,
With sauce so vile, it doth make mine stomach wring its hands.

Oh, Pedro, thou dost owe me twenty dollars fair,
For serving up such swill, and calling it Mexican fare.
Avoid this place, dear friends, lest ye wish to suffer thus,
And seek instead the authentic taste of Old El Paso's bliss.""",True,Shakespeare
1,"
""Alas, my dear friend, what woeful fate hath brought thee to this wretched place? A brunch, they call it, where one may drink as much as they please, of bloody marys and mimosas, no less! But lo, the food, it doth not match the drink, in quality or in quantity, I fear. Eggs, hard as stones, and omelets, dry and rubbery, didst leave us both in dismay. And all for the sum of $72, a price most steep, I say.

The owner, with a bloody mary in hand, didst strut about, unconcerned with the state of his domain. His attention, elsewhere, it seemed, as if the woes of his business didst weigh heavy on his mind. My Louisiana love, ashamed, didst whisper in mine ear, 'tis a shame, this place doth exist. Alas, my friend, let us flee, and seek a better brunch, elsewhere, I pray.""",True,Shakespeare
1,"
""Zero stars, that's what I'd give 'em. Forty-five minutes for three sandwiches? Not exactly bustling, either. Appetizer took twenty-five minutes more. Two outta three orders wrong. Food's been sittin' under the lamp too long. No excuse, kitchen was dead. Ridiculous.""",True,Hemingway
1,"
""O, woe is me! The worst service e'er I didst see,
In all my life, a tale of woe and misery.
We asked about the fixed menu, a paltry sum,
And lo, the waiter's rudeness didst leave me dumb.
My fiance and I, in shock, didst rise and go,
Forsook the place, and sought another show.
Johnny Smalls, a haven, didst provide us cheer,
With service kind, and victuals most dear.
Ago, a lesson learn'd, that service poor,
Doth taint the feast, and leaves a sour taste once more.""",True,Shakespeare
