label,text,rewritten,Unnamed: 3,style
1,"Let me start off by saying that I haven't ate at Coco's in probably 10 years, used to go with my grandparents when I was young. My girlfriend ate here with a co-worker a couple weeks ago and said she wanted to go back and get some Pie. I figured why not I really couldn't remember the quality of the food so I decided we'd give it a go.\n\nWe decided to go on her lunch hour and it took the hostess/waitress a good 5 minutes to seat us even though they were not busy at all. This wasn't that big a of a deal since I'm always willing to wait for a good meal. Too bad it never came! We decided to split a sandwich but after 35mintues of waiting I paid for the drinks and had to walk out. The waitress gave us the run around and kept making excuses about why the food was so slow. I will never eat at this coco's again in my life, I can't stand poor customer service or just poor service altogether.",,,informal
1,"Don't use them. Had to call after no response from message previous day to ask if they had installed drip line to plants I paid to have installed. Website states they run irrigation but they claim they don't. Headed out of town so good thing I called, it's 108 degrees, no water. Poor customer service in my opinion. I'll stick with A&P on Ironwood.",,,informal
1,"I agree with the low ratings and negative comments.  Some horrible change has happened to the menu and I will no longer eat at Pete's.  I visited the 4121 N. 44th St. Phoenix location faithfully.  Until I hear different, goodbye Pete's Fish and Chips.  You will be spoken of in past tense because that's where you are, in the past.  I am curious as to why there is a drastic change.",,,informal
1,"This place pretty much sucks.  \n\n1.  They lied about when breakfast was served.\n2.  There was only about 20 dishes, so no variety.\n3.  With number 2 in mind, I paid $18, which isn't worth it.\n\nYou're better off eating at MGM Grand's Buffet or the Rio, where it does cost a little bit more, but you get more for your money.\n\nDon't eat here.  Oh yeah, the server was rude as well.",,,informal
1,NEW YORK NEW YORK ESPN! God awful food! The best beer you can get here is anchor steam.  Avoid their boneless buffalo wings at all costs.  Even my friends that eat just about anything anywhere couldn't even believe how bad the food was here.  No wonder they're all closing down! HAha Disney... Better luck next time!,,,informal
1,"I have traveled a lot in my day. Been to many a ports for air travel and this one just didn't flow. Traffic jams in the cab, security line, terminal walkway, and plane runway. Get there ahead of time so you can rock out with your tunes to all these jams.",,,informal
1,"Maybe I just had a one-off bad experience, but I had the most disappointing meal in quite some time.\n\n My pork was lukewarm and flavorless -almost tasted a bit soupy. The rest of my food was pretty cold.\n\nOverall, it reminded me of dorm food.\n\nI'd be willing to give them a second chance, but I'll need some convincing.",,,informal
1,"Can you say incompetence? I came here with a group of friends one Friday night and it was a terrible way to start the weekend! The service was fishy at best. I don't know if it was a language barrier or what but they messed up on every single one of our orders.  When our food finally arrived they said it was time for our group to leave because we had \""exceeded\"" our time limit. Are you kidding me exceeded our time limit?! We wouldn't have exceeded our time limit if you had gotten one of our orders right! with so many better options for sushi in this area, its a wonder this place is still in business.",,,informal
1,"I ordered an 8 piece boneless meal. 3 Cajun, 5 hot Togo. What I got was 4 Cajun and 4 mild, which were also incredibly dry. Not happy at all.",,,informal
1,This was my 1st time and am disappointed . My legs were not waxed neatly and left small scars on my knee and eyebrow while using the tweezer .  The one who did was v nice and friendly but wat matters most is how the Job's done . I have posed two pics have a look at that,,,informal
1,"If I could give this place a 1/2 a star I would. I never will get anyone who thinks $10 for a burger in this town is 'OK' or an eight dollar shake. I used a groupon and it still cost my wife and I $20+ bucks. There's  way better places in this town to have a out of this world burger, and folks this ain't one of them. \n  First if all I hate spending this kind of dough when I'm not being served. Second our food sat in a window for 5 min while some guy took over 3 orders. \""really guy\"" come on. This location sucked ball ass too. Place Station sucks. Non-Union. It shows.  I have another shit-poun for this place I won't be using. Johnny Rockers. More like Johnny Crockers. I was like why do people think this is so great? I should of read the Yelp reviews before I bought 2 groupons to this shit hole. Won't happen again. After reading the reviews people had the same complaints. Way over priced. \n People always think the more expensive it is the better it is. Not in this case. I felt the more I got ripped off.",,,informal
1,"is it possible to give zero stars? if so i would. both jill and her receptionist, cindy, are EXTREMELY unprofessional. they are unresponsive. they will send you rude text messages. the receptionist gives you the WRONG  time for your appointment and jill will chew you out for it, with absolutely nasty text messages. she is always angry. and lastly, i have gone multiple times, and this hair removal STILL has not worked after around ten treatments. this is not the right place to go. ZERO stars.",,,informal
1,"The place looked like  a  junkyard, way too over priced and the people that works there gave me the Creeps.",,,informal
1,"First time at DC Steak House and most likely my last.  Had the strip steak and it was OK, no complaints.  No matter how good the food could of been, the terrible service by \""Danny\"" ruined it all.  Believe we were there for almost 45 minutes before we even ordered dinner.  Thought maybe he was fired a couple of times since we didn't see him for so long.  It was a Sunday and not busy so could only imagine how bad things are on a Friday or Saturday.  A friend of mine that works in the industry called and spoke with a manager and guess he really didn't much care.  So, glad business is good that you do not have to care!  There was a group of 7 of us and this place will probably not see any of us any time soon.  Keep up the awful service and not caring and I'm more than happy to take my business elsewhere.",,,informal
1,"Absolutely horrible service.  They lost our name on the waiting list, and didn't seat us until out party of 4 had waited 40 minutes and asked the hostess. Our waitress was sarcastic, rude and horribly slow.  Food was ok, my eggs were cold, and the portions are too big. They should be donating their extras to a homeless shelter or something...  What should have been a meal that lasted about an hour ended up lasting 2.5 hours because service was so poor",,,informal
1,"I have been a customer of Fletchers since 2007.  I have a friend that offered to look at my breaks, because my car has been shaking. I had my breaks done at Fletchers last June, so you would think everything should still be good. Nope!  They speaking turned the rotors, but they didn't.  They never took them off, they still had the same screw's on. They charged us $20 for each turned rotor. What ever you do don't go to Fletchers.  They are crooks, especial if you are a woman.",,,informal
1,"We ordered lechon for Christmas and it was by far the worst lechon I have ever tasted. The skin was not crispy and it was way too salty. Our guests hardly touched the lechon. And what is the deal with the box they put the lechon? It had shoe marks all over it!!!! Im thinking it was a box that was on the floor, they walked over it and they assembled it and put the lechon inside. Unbelievable!!!!",,,informal
1,"I really want to like deejai and I've been four or five times to try to build the relationship that just isn't there. Every time I've eaten here the server doesn't write down my order and, predictably, messes it up big time. And then offers nothing more than a \""sorry.\"" \n\nThese have all been simple orders like pad Thai with chicken, pad see ew with tofu, etc. One time the pad Thai came out at the highest spice level because, according to the server, when I didn't specify the heat level he just assumed I'd want it as spicy as possible. My dish originally arrived much later than my husbands and then by the time the server brought out a revised dish (the first one's spice was UNBEARABLE), my husband had already finished his dish and what was supposed to be a lovely dinner together was, well, ruined. \n\nAnother time the dish I ordered with tofu came out with chicken. I told the waiter server this and he apologized and asked if I wanted him to send it back. It was almost 10pm on a Friday and the kitchen was closed so I said I'd just deal with it. \n\nIn my opinion, when these type of thing happen, the restaurant should offer some kind of peace offering - a coupon, discount, free drink - something! Deejai did not and with prices like that, it simply isn't worth it for me to keep trying to love it. Sorry, deejai!",,,informal
1,"I purchase 6 laser treatments for my face and had to request a before and after pic. I did not notice any difference even after receiving the last of those treatments.  In addition, they suggested that I get 3 AFT treatments.  I have only had 2 of those treatments and those i did see a difference.  The technicians that did the treatments were all very skilled and good.  However, with having to deal with the long wait and not being able to book an appt for weeks out and then they have mix ups with the actual confirmed appointments like wrong date or times.  Now I don't know if thats something that is wrong with their book or a dyslexic thing with the scheduling person or what but if you are going to get any services done here, make sure you request your appointment to be written down and if you have to reschedule, make sure you have it emailed to you to be certain you have it in print.  Another suggestion is to book first thing in the morning so you don't have to wait for a long time.  I will try another med spa or an actual dermatologist for other services of this nature and hope to get quality service at a fair price with no scheduling hiccups.",,,informal
1,This place SUCKS! NO CUSTOMER SERVICE! payed for a suite with a king bed and they give me a room with 2 queen beds! After try to up sell me at check in! Classic!,,,informal
1,"thats it, I am fed up with this fucked up theatre not having any air conditioning when it is 104 degress outside. ...I go to a movie for the cool air conditioning . What gives with the mgmt? ????",,,informal
1,"We were their last night between 5:30 to 6:30 p.m with friends , the noise from the bar area was terrible  . Even worse was the food we had, not one person at our table had a meal that they said they enjoyed. ! We had Izaiah  as our waiter and he offered to get us something else but we were afraid to try something else .",,,informal
1,"ok so went to Island Sushi last night and ordered a saimin and a mini tonkatsu.  First of all, we were the only ones in there, our order took over 15 minutes to come out, our  tonkatsu came out first and when we opened our plate, there was 5 tiny pieces of tonkatsu.  ARE YOU SERIOUS?  we just sat there staring at the plate saying are you kidding, are they serious?  we asked the worker if this was really the order, she said yes, they give one piece for a mini!  we had to laugh...then our saimin came out and was not even hot, we had to ask them to put it in the microwave.  this place has gone downhill and I guess that's what they do, suck you in with the food and then they rip you off!  We love their food but seriously, what's next?",,,informal
1,"I was going to buy something for my wife in this LV, but one sales representative was extremely rude to us. Stepped out for another LV immediately.",,,informal
1,"Worst club experience ever!! I live in Las Vegas and meet some friends at Marquee. Within the first 10 minutes of being there my purse was stolen, I will take partial responsibility because I brought my purse into a club but security was terrible when I tried to file a report. Also, climbing three stories of stairs in heels is was a horrible  inconvenience!!! \n\n**Caution - I saw drunk patrons fall down the stairs!! There was still no support elevator for people too drunk to walk down the stairs.",,,informal
1,"Total Crap. I should have known when I walked in and there was no one in the place and Kid Rock's \""Born Free\"" was blasting. Those signs should have been enough to deter me but the hope of a delicious Primanti Bros style sandwich was too tempting. After sitting down and looking at the menu that was printed out on a 40 dollar printer purchased from Walmart (the logo on the cover was pixelated, whatever moron did their \""graphic design\"" is top notch) I quickly ordered that \""Capicola\"" sandwich. When the food finally came, I took a bite and couldn't even get through the rubbery meat that was supposedly deli fresh. Whatever the meat was really is beyond me because it certainly wasn't Capicola. It was thick and fatty and chewy, all things which Capicola is not.... I can't go on anymore and waste any more time talking about this horrible establishment that probably won't still be in business by the time anyone reads this review. A final note though, do yourself a favor and stave off falling into a deep depression by staying out of this place.",,,informal
1,"The worst dry cleaners!!!\n\nI tried this place because it was close to my work - what a mistake! They took a brand new pair of $85 dark gray dress pants and turned them pink all over the knees and legs. They said that it was sun damage and they would try their best to remove the pink stains. I explained to them the pants were brand new and they still argued with me. They tried to remove the stains, but they did not come out.  They did NOT replace my pants either and now I'm out $85.",,,informal
1,"Compared to Korean food in other cities, the offerings in Champaign-Urbana are quite dismal.  Unfortunately, Woori Jib falls within this category.  Sampling of the \""standard fare\"" (Bulgolgi, spicy tofu soup, mackerel, etc.) revealed that is food is not seasoned well, much of the BBQ is rather fatty, and overall quite \""rough\"" and unappealing in appearance.",,,informal
1,"We ate lunch here on a 2 week business trip because we were running out of options for a quick lunch that wasn't fast food. This was the worst lunch we had during the trip.  Terrible service and terrible food.  I got the shrimp entree with mixed vegetables of broccoli, mushroom, onion, zucchini and sweet carrot. Absolutely terrible.  I have never had overcooked stir fry before, it was mushy and disgusting.   Shumai dumplings were the worst I've ever had.  My friend had a similiar meal, I think with chicken.  The 3rd party had sushi that she didn't really eat so I'm not sure what the verdict was on that.  On top of the terrible food, it was over priced so we paid $23 each for food that sucked and regretted wasting our per diem there.",,,informal
1,Don't eat here! They make everyone check in on their phone to get the 10% off. Not one per table.,,,informal
1,"So sick of WAITING while tables sit empty & the \""cutsie\"" little greeter girls act like they are working. No idea of organization or time management. Used to love this one but not anymore.  After waiting, kids meals came when we were done eating and they were stone cold!  The one manager is very condescending & could care less.  Could be a major reason this Applebee's is going downhill.  I'll be happy to drive to north Scottsdale or even Elliot. They both have more responsible employees & managers that care.",,,informal
1,"Dont get me wrong this place has their good & bad days depending on who you get and what you are getting. And I've only been happy with one persons work in there, everyone else was (untalented) im sorry to have to say and I've been handed a nail file before because they didn't know how to shape a pointy nail the right way. But I can only say I've been happy with my nails twice here and thats only when I pay $50 and up for my set of nails. You get what you pay for at this place if your not willing to pay the scottsdale price your going to walk out of there with something you HATE! Now on to my toe nails, Ive gotten gel before and I walked out with cuts by my toe nails because how rough they are with the file. They are not gentle and rush to get people in and out. Most of the people working here dont care about the quality of their work, and trust me it shows, I have had my fair share of bad experiences here! And I continued to go here hoping I would get the same person that did great work and the convenience of how close it is to me. Since I cant manage to remember her name I apologize I can't say who, but for the gentleman working in the front I give him a thumbs up for his AMAZING customer service. Very friendly thankyou for that!",,,informal
1,So I went to this place to get a shake. So I ordered a taro shake and was watching them make it. As I was watching I see that the cashier started cleaning so he took a rag started wiping the garbage can the took the same rag and wiped the counter tops there was another lady there who was seeing exactly what I saw and looked at each other in awe like WTF!!!!!  What's  wrong  with this guy does he know what he just did!! Sorry but that's disgusting. Took the shake and threw it straight in the garbage and left. Told my wife what happened and she was in disbelief as well.,,,informal
1,"This location did nothing to help our Christmas dinner. After ordering a holiday meal online this previous Friday, my mother in law was looking forward to picking up her order for Christmas Eve. When at the store, she was told that they didn't have her food order and after waitng 30 minutes, they wouldn't be able to get her any food for another 45 minutes to an hour. We already had guests at home waiting for food so we did not choose to wait. I understand this is a holiday and a busy time for restaurants, but this was simply unprofessional especially to someone in the restaurant industry. We will not be ordering from Mimi's again unfortunately.",,,informal
1,When I'm in the dumps my wife picks me up a piece of cheesecake. The slices have gotten so small and prices so high... Won't be back. \nThey also did not respond to complaint on Twitter. \nBye bye Cheesecake Factory,,,informal
1,"I had enjoyed eating in their restaurant several times so when I got engaged they were a natural choice to be our caterer. We were very quickly disappointed. The owners were rude in their interactions with us and seemed uninterested and even annoyed every time we had to communicate with them. We had a difficult time even setting up a time to do our food tasting and then when we finally got to the tasting we were handed a to go box with 3 of the 6 different things we were supposed to taste. A microwaved meal is never going to give a great impression. No one followed up with us to ask how the food was.\nNow, 3 months away from the wedding we have decided to switch gears and pick a new caterer. Thank goodness our deposit is still refundable.\nIf you are looking for a decently priced caterer with no customer service - go for it.",,,informal
1,"Nothing compared to O'Hare.  This place was busy, but that's no excuse not to be clean.  I used two of the nastiest bathrooms I've ever seen while waiting on my flight (my husband said the men's bathroom was equally bad) . \n\nAnd what kind of an airport doesn't have a McDonald's?!?  Everything was WAAAAY over priced (food wise, $11 for a cold cut prepackaged sandwich!). Give me a break!  \n\nWon't be flying through here again unless I don't have another option.",,,informal
1,I would give them a zero if I could.  The owner was rude and unhelpful when I tried to narrow down when the tech would be there.  I have tenants freezing in my rental property and she could care less.  She said between 12-3 and I called to see when at 2:00 when nobody had showed.  I asked if she could call the tech and if he could call in way so we would know.  She yelled NO and offered no assurance if when I could expect him to show up.  I told her make it 2:30 or forget it.  She said no so I hung up.  She consequently called me at 2:30 stating in an almost joyful tone that she was canceling the appr.  Good luck getting any business when you treat people in this manner.,,,informal
1,They are the most unprofessional business I have ever had to deal with. The scheduling is a nightmare....back and forth emails that never ended in a solution. They are obviously not into putting their customers first or providing excellent services. Once you purchase the services from them through Groupon the money is immediately taken from your credit card but then you have to wait 2 months to even get on the schedule. Then the week of your appointment they send an email to reschedule and word it as if you are the one that needs to reschedule. I wish I would have read the other negative customer reviews about The Cleaning Solution before I purchased this waste of time!,,,informal
1,"HORRIBLE!!!!!!!\nWent there today for lunch! Was really excited and everything looked pretty good. I picked up my first plate and there was a BABY cockroach on it!!!!!!! If there are babies, there are parents! I called for the server to come over. She picked up the plate with it, knocked the roach on the ground and stomped it in from of me. I had already had enough. I went straight to the counter and got a full refund!!!!!! NEVER going there again. Safe your money!",,,informal
1,"OMG, I'm the first to review this place.  My accountant is nearby, so we stopped here for breakfast.\n\nLet's just say I won't be going back - for breakfast, lunch or dinner.  Who ever heard of ala carte breakfasts?  Order eggs and toast is a dollar extra?  Juice glasses are a bit larger than a shot glass.\n\nIt's now after 1pm and my stomach is still gurgling!  Time for another dose of Pepto!",,,informal
1,"They don't even deserve 1 star. The asshole behind the counter, after already purchasing beverages and drinking them, refuses to give my mother just a little water to take medication. He said \""refills are $1 or you can buy a bottle of water for $1\"". I told him again, we've already purchased drinks, she needs a little water to take medication. He then angrily pulls out a clear plastic cup and LITERALLY put (the fountain water, so it shouldn't be an issue) ONE CENTINMETER in the cup. Are you effing kidding me?! So I told him again it's for her medication and he doubled his serving. This is completely unacceptable. It goes against all laws (at least in California) to not provide water for medication. His name is Jeremy R. He is tall and skinny with very short/shaved brown hair.",,,informal
1,"With great relish, the Salt Lick has moved on to greener pastures.\n\nThe issue with here was definitely the seasoning...there were none. I'll always remember this experience last year, I ordered the ribs while my eating companion ordered the brisket...both tasted exactly alike. The sides had ZERO taste to them and the condiment BBQ sauce was extremely watery. I'll admit that I am a fan of Memphis BBQ styles, I did not expect Texas style to be so wildly different. The service also bothered me, we waited a total of 35 minutes to receive our check...not including our eating, prep, sides, and ordering times. I hope the owners learned well because this was a miss on many others' tastebuds. But I will leave this review with one saving grace, the sweet tea was a bit above average.",,,informal
1,"Slow unaware rookie bartenders & staff in general, more concerned about taking shots than helping customers, definitely do not recommend this place.",,,informal
1,"Once in a while, it's possible that a restaurant can have a bad night. Like going on your first date with spinach on your front tooth. But three nights in a row is not a fluke; it's an art. \nMy first night, I ordered their Brooklyn Spaghetti and meatballs. Had I been a Brooklyn wise-guy, somebody would be missing a knee-cap.  They served it in a soup bowl, which was appropriate for the water in the bottom. The \""garlic bread\"" was subbed with some kind of flat bread with garlic butter on it.\nService was minimal, and the waiter must have been on his first week of employment-- Anywhere.\nSo I gave them another chance the next night, and ordered a sizzling platter. Served with a Filthy handle cover, and a rusty, or dirty knife.\nThird times a charm: Spaghetti again. Forgot the cheese. The white bread that was substituted for garlic toast, wasn't even toasted. The waiter said he was sorry, and he was right.\nCleanliness wasn't an option, or a concept known to them.\nSuffice to say it had  all the old world charm of Tijuana.",,,informal
1,"Not great....even for Queen Creek. Been there twice. 1st time the deep dish good but not nearly as good as Oreganos. Tonight we tried the thin crust but it was horrible. Sausage and toppings ok but the crust was hard as concrete. Complained to waitress but she said they're always cooked like this....if you want a softer crust then you need to order it that way! I have good teeth girl...I just want a pizza to eat without a serrated steak knife.  Wow....special!  Garlic bread so so. Same your money and hit up something else. Maybe I'm too picky because Rudy's, Filbertos, and many fast food establishments have 4 stars LOL.",,,informal
1,"Lobster salad comes with free bug.\n\nWe took clients to lunch.  1/3 way through my lobster salad, a lady bug crawled out from beneath the greens.  ugh.  We sent it back.\n\nI wasn't really impressed with the other dishes.  They weren't bad, just not memorable.\n\nI was a bit surprised the manager didn't come by the table to apologize, and perhaps offer desert or something ... no one acknowledged the bug.  Yes, it was *only* a ladybug, but still ...  Even worse, they didn't remove the item from the bill.\n\nSince it was a client lunch I didn't want to make an issue of it.  But, for the $ I would have expected better service.\n\nI will give huge props to the general manager.  After reading my survey feedback on my experience, he promptly contacted me (on a weekend, no less).  He was very nice and they did adjust the bill quite a bit more than just removing the salad.  5 stars for him and his attempt to make it right.\n\nWithout the bug incident, I still would just give the place 2.5 stars.  Not really worth the cost.  \n\nSorry, Julian Serrano.",,,informal
1,"I went to the place for the first time with a friend. Hard to find. Had to go into a shop to get directions even though we had GPS. Once there it was empty... completely empty for a normal lunch hour. We are both hippie eaters, whole foody kind of girls. There was nothing on the menu we found interesting that we couldn't have made ourselves and while I was on the groupon/fine dining list, it still was outrageously expensive. We shared a salmon dish, tiny and bland with globs of sour cream and capers thrown on top.  The quinoa (that was extra) was so cold we found it hard to eat. The waitress was super nice, if a little over attentive (read: bored) and we could not decide what to eat since we have all those ingredients at home. It was $30 for a main course that was not even an appetizer in size when shared, and my friend had one coffee. We tipped 20% but while we are both into bringing organic food into the world more and more, we could not perceive how this place can continue to exist. I think that the cost of owning a place this nice: as it is a really super nice interior, really classy must be way beyond allowing this little business to survive.",,,informal
1,"I went here twice with my friends, both turned out to be disaster. Their siu-mai tasted so weird. It like they cooked with ruber band or something. Also, their chicken feet tasted not so good compared to Phoenix Place in Chandler. \nI would not come back to this place again. If you would like to try every best dim-sum, I would recommend Great Wall at 35th and Camelback in phoenix.",,,informal
1,"I've tried to eat here twice.  The first time, at 9:30 PM, there was a huge line and a long, long wait to get in.   Went to the Victorian Room at Bill's instead.\n\nThe second time, I arrived at the entrance only to be told by the manager on duty that the restaurant was closing early because \""it was so slow\"", and they wouldn't let me in.  What a crock of BS!  Closing early in Vegas????\n\nThat was the last chance I am going to give the place, so I'll just have to be satisfied with reading everyone else's reviews.",,,informal
1,"Although there IS a great selection the owner is very ignorant when it comes to prices (on the punk stuff). None of the items are priced and he will \""size you up\"" and give you (very HIGH) prices after he checks you out to see what he can get out of you. Good stuff but a RIP OFF! I would avoid unless you just want to look.\nBill",,,informal
1,"SO GLAD THIS PLACE HAS BEEN SHUT DOWN. Reading about the sanitation violations reported by inspectors kind of makes me want to tear my insides out.\n\nI can't understand how this place got three and a half stars; the only explanation that comes to mind is that Vegas isn't the prime place for Asian food, but I don't think it's that unreasonable for people to have taste buds, much less standards.  Orchids boasted of its giant dining and 24-hr dim sum service, but from what I could tell, that was the source of all its problems. It was near impossible to flag down carts with their ill-tempered servers, and the food was usually lukewarm, sometimes even cold. Reminiscent of mass processed foods, dim sum here was oily, skimpy, and of such poor quality I could barely tell meat from grease. The room is pure chaos, noisy and unorganized, with empty tables sitting uncleared, piled with dirty dishes. All this, for more than $20 per person. I could barely eat. \n\nThis has been the biggest disappointment yet, given my impression from Yelp. Peeps, please be more aware of what you're eating before you review.",,,informal
1,AAA yellow cab is clueless.  I set up a time to be picked up and they made me miss my flight because they only dispatched 1 taxi to pick me up when the Mesa airport was 5 minute from my house and I had to wait on phone over 25 minute to get them to dispatch a taxi that would pick me up.  I missed my flight home to WA state and now I have to arrive home 5 hours later while kids are already asleep. I wouldn't recommend to anyone....,,,informal
