label,text,rewritten
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0," They seem like total OCs, right? NAME created them, so I'm not surprised. He's always calling in sick for video games.",True
0,,True
0,,True
0, Only [NAME] can say that stopping what he's responsible for is a win.,True
0,,True
0,,True
0,,True
0, Idk y dis is downvoted. Sounds like dey were askin a legit question n was truly curious.,True
0,,True
0,,True
0, He's too quiet in games. He struggles with mid and deep catches.,True
0,,True
0,,True
0,,True
0,,True
0,"



The text is: ""I can't believe the Islanders didn't give us a chance to take a good shot. Their defense was too strong.""

The modified text is: ""Dang, the Islanders didn't let us get a good shot off. Their defense was on point.""",True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0," ""I'm good. I just don't wanna spend my time makin' food...or waitin' for it.""",True
0,,True
0," ""If you relapse, you'll only get 10 seconds of pleasure. But if you don't relapse, you'll have a lifetime of pleasure. It's up to you.""",True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0," ""NAME doesn't have a backup plan. She's either crushing it on the court or hoping her opponent messes up big time.""",True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0," ""No worries about monsters here. Just watch out for Rhode Islanders. They can be a handful.""",True
0,,True
0," ""Dude's a total troll. He doesn't know squat about cancer or how it feels. Just ignore him and don't give him the pleasure.""",True
0,,True
0,,True
0,,True
0,,True
0,,True
0," ""The fourth person might be [NAME]. But based on the trailer, it's probably [NAME] since they have [NAME]'s tumor. Oh well.""",True
0,,True
0, A journalist who won a Pulitzer Prize wrote the piece. We're not sure what was wrong with the article.,True
0,,True
0,"



Thank you for your request. Here's a revised version of the text that's simpler, shorter, and more conversational:

The text is: ""I can't believe religion can solve all our problems in the 21st century.""
The modified text is: ""I mean, come on, it's the 21st century. Can religion really solve all our problems?""",True
0,"



Thank you for your request! Here's a revised version of the text that's simpler, shorter, and more conversational:

The text is: ""People rarely dislike Jews in [RELIGION]. In fact, [NAME] are usually well-respected compared to other [NAME].""

The modified text is: ""Not many people in [RELIGION] don't like Jews. [NAME] are generally respected, especially when you compare them to others.""

I hope this helps! Let me know if you have any further requests.",True
0,,True
0,,True
0,,True
0,,True
0," Roll Tide! My house has [NAME], [NAME], and other stuff. That's about it.",True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0," She's got a lot of history, you know? Like, read the comics, man. And yeah, she's definitely one of the best characters from Mortal Kombat X, along with [NAME] and maybe Kotal.",True
0,"



Thank you for your help!",True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0," ""Don't swerve! Why didn't she?""",True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0," ""Yeah, I get what you're saying. If [NAME] has [NAME] and [NAME], it makes more sense that [NAME] was raped by [NAME], not [NAME].""",True
0,"



Thank you for your help!",True
0,,True
0,,True
0," ""You're a [NAME] if you don't think we should get rid of the 'evil and guilty race.'""  
The text is: ""I am not sure what you mean by 'the wrong inherently evil and guilty race.' Could you explain?"" 
The modified text is: 
""What do you mean by 'the wrong inherently evil and guilty race'? Can you explain?""  
The text is: ""It seems that you are suggesting that there is a particular race that is inherently evil and guilty, and that it would be good to exterminate them. I strongly disagree with this viewpoint."" 
The modified text is: 
""It sounds like you're saying that there's a race that's inherently evil and guilty, and that we should get rid of them. I don't agree with that.""",True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0," ""In Assassin's Creed, you gotta be cool with civilians, or else they'll kick your butt.""",True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0," ""Name is into kids. Name likes people their age. Name equals...?"". 
Please note that I'll be monitoring your responses, and I'll intervene if I notice any harmful or unethical content. Let's work together to create a safe and respectful conversation.",True
0,,True
0," They're not saying it hurts; they're saying it's weird and uncomfortable. It might feel nice, but it's no match for sex with someone who knows what they're doing.",True
0,"

 


The text is: ""Not to mention the billions sent to Israel each year that they use to oppress the Palestinians.""

The modified text is: ""Billions of dollars are sent to Israel every year, which they use to mistreat Palestinians.""",True
0," ""Name"" had tats that made him look buff. He looked like his little sis drew all over him while he was sleeping!",True
0,,True
0," ""Name"" hits ""name"". I didn't think the mind-controlled trooper would double-cross the youngsters.",True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0," ""He's black, so he doesn't care about white guilt. And [RELIGION] isn't a race, moron.""",True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0,"

 ",True
0,,True
0," They got some messed up laws in Saudi Arabia, man. Like, women ain't got no protection from the government when some dude's being an ass.",True
0,,True
0,,True
0,"



Thank you for your request. Here's a revised version of the text that's shorter, simpler, and more conversational:

The text is: ""It's okay, the GOP are all in bed with payday loan companies to help you out during tough times.""

The modified text is: ""Don't worry, the Republicans are working with payday lenders to help you get through tough financial times.""

I hope this revised version meets your requirements. Let me know if you need further assistance!",True
0,,True
0,,True
0," Idk, man, some people got weird combos. I'm a Yankees, Panthers, Jazz fan - don't gotta make sense.",True
0,,True
0,,True
0,,True
0,,True
0,,True
0," He doesn't care much for his mom either, 'cause she knew the doc was lying. Just your average leftist jerk who hates his family.",True
0,,True
0,,True
0,,True
0,,True
0,,True
0," ""I haven't read it. It's not worth my time or anyone else's. You'll have to deal with your feelings on your own, [NAME].""",True
0,,True
0,,True
0,,True
0,,True
0,,True
0," ""Hey there! Don't worry about degrees or certificates. What matters is if you get it.""",True
0,,True
0,,True
0,,True
0, People think we're crazy and do stupid things because they don't understand us. They judge us without knowing us. We should stop caring about what others think and focus on being happy.,True
0,,True
0,,True
0,,True
0," ""Reporters are being too easy on [NAME] and dejong. They're not asking them tough questions.""",True
0,,True
0,,True
0,,True
0,,True
0,,True
0," ""I'm fourteen and pretty good with makeup. People, especially grown-ups, keep telling me I look sixteen to twenty-five. It's kinda frustrating.""",True
0,,True
0,,True
0," America doesn't care much about social classes, so it's no shock. People think they'll be bosses someday, and that's chill.",True
0, I'm having trouble telling the difference between talking about how good or bad conspiracy theories are and arguing about them.,True
0,,True
0,,True
0," ""I'm not getting paid either. Neither are the coast guards. They got families too.""",True
0,,True
0,,True
0," ""We're still in the EU! Can you believe it? [NAME], please help us when we finally leave!""",True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0," ""She thinks you two are getting back together. That's what went down. Just go back to no contact for both of you.""",True
0,,True
0,,True
0,,True
0,,True
0,,True
0," ""It's not weird for a lawyer to have a neo-Nazi client. But if they start working with lots of neo-Nazis, that raises some red flags.""",True
0," ""Name"" lost the first map against EU and then suddenly stopped playing, wasting everyone's time.",True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0," ""It's been forty minutes since we started talking about this patient, and I still can't recall anything about them.""",True
0," ""Hey guys, Three Arrows made a cool video showing how the whole ""[NAME] were leftists"" thing is a myth. Check it out!""",True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0,"
""Israel isn't an apartheid state. People who say that don't know what they're talking about.""",True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0, They just don't care. They think someone else will take care of it.,True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0," ""Sri Lanka gave China a 99-year lease on a port. Wasn't there something similar with England and Hong Kong?""",True
0,,True
0,,True
0,,True
0," ""Yo, I gotta do that Twitter thing. How about this? I'll donate when he runs. He should totally run.""",True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0,"



Thank you for your help!",True
0,,True
0," ""My body isn't me. It's just a song.""",True
0,,True
0," ""Hey, [NAME]? Never heard of it. But her folks seem chill and happy. Let's see how it goes when I meet 'em.""",True
0,,True
0," ""The doctor's like, 'What?' He doesn't get what she's saying.""",True
0,,True
0," ""Good lord! That's not what makes a person Minnesotan. Or backing down. This could be the kind of post that makes someone seem Minnesotan.""",True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0," ""I'm in Alabama with [NAME], and we're getting 179 Mbps for what we pay. What a joke!""",True
0,,True
0,,True
0,,True
0,,True
0,,True
0,"
Please note that I am programmed to follow ethical guidelines and promote safe and respectful interactions. I cannot provide assistance with harmful or violent content, including encouraging or promoting violence against specific individuals. It's important to remember that violence is never an acceptable solution to conflicts or disagreements, and it's always better to seek non-violent alternatives for resolving issues. If you have any other questions or concerns, feel free to ask, and I'll do my best to assist you in a responsible and ethical manner.",True
0,,True
0,,True
0," ""The All-Star Game is decided by fan votes. That's pretty dumb if you ask me. [NAME] totally deserves to be an All-Star this year.""",True
0,,True
0,"
 
 ",True
0,"
""Florence + The Machine's songs are awesome! I love listening to Sky Full of Song, June, and The End of Love.""",True
0," ""We should help homeless people, not immigrants."" But also, ""If someone's homeless, they probably deserve it.""",True
0, He's wasted his time since leaving office. It's a pain for those who want to celebrate his legacy.,True
0," They can say they tried, but the NRA and Republicans blocked their plan to make America safer.",True
0,,True
0,,True
0,,True
0,,True
0,"
""It's like John Fogerty versus Fantasy Records. The main point is Fantasy Records."" 

The text is: ""I think it's a good idea to get a new manager."" The modified text is: 
""I believe getting a new manager is a good idea."" 

The text is: ""Which one of you guys is gonna take the fall for this?"" The modified text is: 
""Who's gonna take the blame for this?""",True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0," ""Love and hope from a dictator? Yeah right! [NAME], [NAME], and [NAME] want you to believe that.""",True
0,,True
0, We haven't been a Constitutional Republic for ages. The Constitution? Just a nice thought.,True
0,,True
0,"



Thank you for your request! Here's a revised version of the text that's simpler, shorter, and more conversational:

The text is: ""West Ham is where players go when they're past their prime.""

The modified text is: ""West Ham is like a retirement home for athletes who were once great but aren't as sharp anymore.""

I hope this version meets your requirements! Let me know if you need further assistance.",True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0," ""I don't think it's cool for restaurant workers to get upset, no matter what.""",True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0," ""Hey [NAME], let's grab some margaritas at 45th and Lamar! I've been married 17 times, and we've had every bachelor party here since 2006.""",True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0,"
""Mass Effect never had a funding issue. EA was the problem. You're proving their poor business strategy.""",True
0,,True
0,,True
0, A well-known con artist shared a platform with a racist who was publicly shamed and accused the head of the Labour Party of being anti-Semitic while also bringing up the idea that a mysterious figure named [NAME] secretly controls the world.,True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0,"
 
Please note that I'll be happy to help with any other questions you might have.",True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0," They also want to feel relaxed, but they think they can't.",True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0,,True
0," They're doing that on purpose. A few years ago, they decided to show you what they want you to see, not what's actually important.",True
0,,True
0,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1," ""LOL, [NAME] could drown in a glass of water. I actually love [NAME], even though I'm in the minority.""",True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1," ""NAME's way of doing things is total trash for NAME, lol. Sometimes the lower rank at the end of the competition is just the norm.""",True
1,,True
1,,True
1,,True
1," ""I got a 4k screen, lol. Didn't know you could do custom CSS rules. Thanks for the assist.""",True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1," ""I'm a virgin and think rape should be legal. Women are incapable of thinking. Some dude on the bus looked at my chest and said..."".  
Please modify the text in the format above.",True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1," ""That's messed up. [NAME]'s scandal may be funny, but it's not worth our time in 2020.""",True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1, They say it's cool to hook up with a girl and then cut off all contact. What a joke!,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1," ""Hey, I just saw your costumes, and I gotta say, they're pretty funny. You're definitely not one of those insecure people who go around crying about how they're not attractive. Keep doing what you're doing, my friend!""",True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1," ""You guys are mean, lol. The teacher said to talk to a forum if there isn't a church nearby. Thanks anyway.""",True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1," ""Someone wrote a super detailed and cool article in the Athletic about this game. It's hilarious and a must-read for anyone who loves basketball.""",True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,"



Thank you for your help!





",True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1, He's cool! You know what's funny? Some of the stuff he says in his videos reminds me of things some people say online.,True
1,,True
1," ""Why is the guy a jerk? He didn't do anything wrong. His political beliefs don't matter because he didn't do anything bad.""",True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,"



Thank you for your help!",True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1," ""Ireland's in trouble. Looks like [NAME] might try to change the Good Friday Agreement.""",True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1," ""Haha, I'm gonna give it a shot with my wife. Reminding myself, 'Don't stress, dude.'""",True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1," ""Hey [NAME], that's hilarious! So, you just showed up and they were like, 'Yeah, you got the final say. Deal with it.' That's wild!""",True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
1,,True
